_id,brand,color,car_type,in_section,now_section,week_day,special_day,date,hour_in,hour_out,out_section
60fd47e50ebc82e427d1388e,Toyota,blue,car,2,2,6,true,16-6-2021,23,18,3
60fd47e55dcdf0f0f3698f70,Honda,pink,bus,5,5,5,false,26-6-2020,10,15,5
60fd47e60ebc82e427d1388f,Renault,yellow,car,3,3,2,false,27-2-2021,22,5,4
60fd47e75dcdf0f0f3698f71,Audi,red,car,2,2,3,true,18-3-2021,9,21,2
60fd47e70ebc82e427d13890,Lamborghini,white,car,2,2,3,true,8-6-2020,19,11,2
60fd47e85dcdf0f0f3698f72,Maserati,blue,bus,1,1,6,false,17-2-2020,7,21,5
60fd47e90ebc82e427d13891,Honda,black,car,4,4,4,false,30-4-2020,13,1,3
60fd47ea5dcdf0f0f3698f73,Toyota,white,car,2,2,4,true,9-6-2021,8,22,2
60fd47ea0ebc82e427d13892,Lamborghini,black,car,5,5,5,true,4-5-2021,5,14,3
60fd47eb5dcdf0f0f3698f74,Renault,red,car,1,1,2,true,14-2-2020,7,2,2
60fd47ec0ebc82e427d13893,Ford,yellow,car,3,3,7,true,28-1-2021,2,8,4
60fd47ed5dcdf0f0f3698f75,Renault,yellow,car,1,1,1,true,14-5-2021,5,9,4
60fd47ed0ebc82e427d13894,Audi,green,truck,5,5,2,false,4-12-2020,16,18,4
60fd47ee5dcdf0f0f3698f76,BMW,blue,car,2,2,3,false,9-1-2020,9,24,3
60fd47ef0ebc82e427d13895,Audi,white,car,3,3,1,true,21-7-2020,15,1,2
60fd47f05dcdf0f0f3698f77,Audi,blue,car,1,1,6,true,27-3-2020,5,24,3
60fd47f10ebc82e427d13896,Ford,red,truck,1,1,5,false,16-10-2020,5,2,4
60fd47f15dcdf0f0f3698f78,Ford,red,car,4,4,6,true,6-5-2021,20,23,2
60fd47f20ebc82e427d13897,Lamborghini,pink,car,5,5,7,true,6-1-2020,22,5,5
60fd47f35dcdf0f0f3698f79,Ford,white,car,2,2,1,true,14-4-2020,18,7,2
60fd47f40ebc82e427d13898,Honda,black,car,5,5,5,true,3-2-2021,13,9,3
60fd47f45dcdf0f0f3698f7a,Honda,pink,car,3,3,3,true,24-6-2020,20,13,5
60fd47f50ebc82e427d13899,Toyota,red,bus,4,4,4,false,1-6-2020,4,5,5
60fd47f65dcdf0f0f3698f7b,BMW,red,bus,5,5,1,false,11-2-2020,10,3,5
60fd47f70ebc82e427d1389a,Toyota,pink,car,4,4,7,true,25-4-2020,8,16,5
60fd47f75dcdf0f0f3698f7c,Lamborghini,white,car,4,4,7,false,29-6-2020,6,17,2
60fd47f80ebc82e427d1389b,Lamborghini,white,car,1,1,4,true,4-4-2021,15,24,2
60fd47f95dcdf0f0f3698f7d,Toyota,blue,truck,3,3,3,false,11-3-2021,15,13,4
60fd47fa0ebc82e427d1389c,Ford,blue,car,3,3,6,true,25-7-2020,17,2,3
60fd47fb5dcdf0f0f3698f7e,BMW,white,truck,3,3,6,false,22-9-2020,2,8,4
60fd47fb0ebc82e427d1389d,Maserati,yellow,car,2,2,2,false,14-2-2020,15,1,4
60fd47fc5dcdf0f0f3698f7f,Audi,blue,bus,5,5,2,false,30-3-2020,6,14,5
60fd47fd0ebc82e427d1389e,Honda,green,truck,5,5,1,false,11-8-2020,17,4,4
60fd47fe5dcdf0f0f3698f80,Audi,yellow,car,2,2,7,false,8-2-2021,16,6,4
60fd47fe0ebc82e427d1389f,Audi,red,truck,2,2,1,false,5-11-2020,7,14,4
60fd47ff5dcdf0f0f3698f81,Maserati,pink,car,1,1,2,false,9-7-2021,19,12,5
60fd48000ebc82e427d138a0,Maserati,pink,car,5,5,5,false,8-6-2021,3,15,5
60fd48015dcdf0f0f3698f82,Lamborghini,blue,car,1,1,4,false,26-3-2020,15,9,3
60fd48010ebc82e427d138a1,Renault,red,car,5,5,5,false,1-5-2021,23,11,2
60fd48025dcdf0f0f3698f83,BMW,yellow,truck,3,3,4,false,28-4-2021,3,5,4
60fd48030ebc82e427d138a2,Renault,red,car,4,4,3,false,21-3-2020,4,8,2
60fd48045dcdf0f0f3698f84,Honda,black,car,1,1,7,false,3-7-2021,20,9,3
60fd48040ebc82e427d138a3,Toyota,green,car,5,5,4,false,2-6-2020,17,17,1
60fd48055dcdf0f0f3698f85,BMW,pink,car,4,4,1,false,22-1-2020,15,10,5
60fd48060ebc82e427d138a4,Lamborghini,yellow,truck,4,4,4,false,3-12-2020,15,13,4
60fd48075dcdf0f0f3698f86,Toyota,black,truck,3,3,6,false,9-2-2021,15,18,4
60fd48070ebc82e427d138a5,Renault,yellow,truck,3,3,3,false,26-2-2021,9,15,4
60fd48085dcdf0f0f3698f87,Ford,yellow,car,3,3,3,false,10-11-2020,23,23,4
60fd48090ebc82e427d138a6,Toyota,pink,car,2,2,2,true,19-5-2020,24,18,5
60fd480a5dcdf0f0f3698f88,Maserati,pink,car,5,5,5,false,3-2-2021,24,20,5
60fd480a0ebc82e427d138a7,Maserati,red,car,2,2,7,true,19-7-2020,1,1,2
60fd480b5dcdf0f0f3698f89,Audi,green,car,2,2,3,true,5-5-2021,3,3,1
60fd480c0ebc82e427d138a8,Honda,red,car,3,3,4,true,17-7-2020,24,10,2
60fd480d5dcdf0f0f3698f8a,BMW,white,car,1,1,5,false,23-3-2020,21,14,2
60fd480d0ebc82e427d138a9,Toyota,white,car,3,3,6,false,19-6-2021,9,19,2
60fd480e5dcdf0f0f3698f8b,Toyota,red,car,5,5,6,true,22-8-2020,7,19,2
60fd480f0ebc82e427d138aa,Renault,green,car,2,2,6,true,11-2-2021,12,1,1
60fd48105dcdf0f0f3698f8c,Maserati,red,car,2,2,1,false,30-5-2020,5,7,2
60fd48100ebc82e427d138ab,Toyota,blue,car,4,4,1,false,22-8-2020,21,16,3
60fd48115dcdf0f0f3698f8d,Ford,yellow,car,4,4,2,false,6-6-2021,3,18,4
60fd48120ebc82e427d138ac,Ford,white,truck,2,2,5,false,11-10-2020,13,14,4
60fd48125dcdf0f0f3698f8e,Renault,yellow,car,1,1,1,true,22-4-2021,19,5,4
60fd48130ebc82e427d138ad,Audi,black,car,4,4,3,true,28-3-2021,2,10,3
60fd48145dcdf0f0f3698f8f,Toyota,blue,truck,5,5,6,false,7-3-2021,14,5,4
60fd48150ebc82e427d138ae,Ford,red,car,5,5,4,false,9-7-2020,14,18,2
60fd48155dcdf0f0f3698f90,Audi,green,car,1,1,5,true,26-8-2020,7,9,1
60fd48160ebc82e427d138af,Honda,green,car,5,5,3,true,19-7-2021,2,7,1
60fd48175dcdf0f0f3698f91,BMW,white,motorcycle,3,3,1,false,30-1-2021,10,12,4
60fd48180ebc82e427d138b0,Renault,black,car,4,4,2,true,13-1-2021,17,6,3
60fd48185dcdf0f0f3698f92,Ford,pink,car,5,5,4,true,14-2-2021,24,11,5
60fd48190ebc82e427d138b1,Renault,blue,car,2,2,4,false,6-12-2020,15,6,3
60fd481a5dcdf0f0f3698f93,Ford,red,car,4,4,6,true,16-2-2020,5,14,2
60fd481b0ebc82e427d138b2,Maserati,yellow,motorcycle,4,4,4,false,5-6-2020,5,19,1
60fd481b5dcdf0f0f3698f94,Honda,black,bus,1,1,1,false,15-6-2020,1,15,5
60fd481d0ebc82e427d138b3,BMW,blue,car,2,2,1,true,23-5-2020,12,6,3
60fd481d5dcdf0f0f3698f95,Audi,red,car,1,1,4,true,28-4-2021,3,7,2
60fd481e0ebc82e427d138b4,Maserati,black,car,3,3,5,false,30-8-2020,11,17,3
60fd481f5dcdf0f0f3698f96,Lamborghini,blue,car,1,1,1,true,24-11-2020,19,6,3
60fd48200ebc82e427d138b5,Renault,blue,motorcycle,5,5,5,false,25-1-2020,24,2,1
60fd48205dcdf0f0f3698f97,Audi,green,bus,5,5,6,false,18-10-2020,15,15,5
60fd48210ebc82e427d138b6,Honda,green,car,2,2,4,false,13-5-2020,16,17,1
60fd48225dcdf0f0f3698f98,Honda,pink,car,2,2,6,false,26-2-2021,24,8,5
60fd48230ebc82e427d138b7,Audi,blue,car,2,2,1,false,3-5-2020,5,3,3
60fd48235dcdf0f0f3698f99,Maserati,green,car,3,3,3,false,29-1-2021,5,13,1
60fd48240ebc82e427d138b8,Audi,pink,bus,3,3,1,false,9-6-2020,22,19,5
60fd48255dcdf0f0f3698f9a,Maserati,red,car,3,3,4,false,17-8-2020,8,16,2
60fd48260ebc82e427d138b9,Renault,black,car,2,2,3,false,27-3-2021,15,16,3
60fd48265dcdf0f0f3698f9b,Audi,black,car,3,3,3,false,31-7-2020,16,22,3
60fd48270ebc82e427d138ba,Honda,black,truck,3,3,6,false,15-1-2020,22,16,4
60fd48285dcdf0f0f3698f9c,Audi,white,truck,5,5,5,false,20-12-2020,7,5,4
60fd48290ebc82e427d138bb,Toyota,black,car,4,4,4,true,10-12-2020,6,10,3
60fd48295dcdf0f0f3698f9d,Lamborghini,pink,car,2,2,6,true,22-5-2020,24,2,5
60fd482a0ebc82e427d138bc,Renault,blue,truck,2,2,2,false,22-6-2021,9,8,4
60fd482b5dcdf0f0f3698f9e,Ford,white,car,1,1,5,true,13-5-2021,14,6,2
60fd482c0ebc82e427d138bd,Maserati,yellow,truck,1,1,5,false,2-3-2020,23,16,4
60fd482c5dcdf0f0f3698f9f,Lamborghini,green,car,3,3,2,false,18-6-2021,14,18,1
60fd482d0ebc82e427d138be,Audi,pink,car,5,5,2,false,18-12-2020,5,16,5
60fd482e5dcdf0f0f3698fa0,BMW,blue,motorcycle,3,3,3,false,20-5-2020,24,22,1
60fd482f0ebc82e427d138bf,BMW,green,motorcycle,3,3,3,false,7-8-2020,14,3,4
60fd482f5dcdf0f0f3698fa1,Audi,white,truck,5,5,4,false,12-9-2020,8,8,4
60fd48300ebc82e427d138c0,BMW,pink,truck,5,5,4,false,23-5-2021,14,22,4
60fd48315dcdf0f0f3698fa2,Honda,white,car,3,3,2,true,16-6-2021,9,7,2
60fd48310ebc82e427d138c1,Honda,yellow,car,5,5,3,false,9-8-2020,19,7,4
60fd48325dcdf0f0f3698fa3,Maserati,green,car,4,4,1,true,23-3-2021,23,3,1
60fd48330ebc82e427d138c2,Ford,white,car,1,1,1,true,15-7-2020,19,11,2
60fd48345dcdf0f0f3698fa4,Toyota,blue,car,1,1,2,false,13-1-2020,5,18,3
60fd48340ebc82e427d138c3,Audi,blue,car,3,3,2,true,22-3-2021,19,3,3
60fd48355dcdf0f0f3698fa5,Maserati,black,car,3,3,1,true,6-5-2021,20,1,3
60fd48360ebc82e427d138c4,Honda,yellow,truck,3,3,5,false,17-6-2020,9,24,4
60fd48375dcdf0f0f3698fa6,Maserati,black,car,5,5,4,true,30-5-2021,19,11,3
60fd48370ebc82e427d138c5,Ford,blue,car,4,4,4,false,7-4-2020,12,12,3
60fd48385dcdf0f0f3698fa7,Maserati,white,car,5,5,3,false,24-5-2021,16,19,2
60fd48390ebc82e427d138c6,BMW,red,bus,5,5,4,false,31-1-2021,22,12,5
60fd483a5dcdf0f0f3698fa8,Maserati,white,car,1,1,3,false,21-6-2020,14,22,2
60fd483a0ebc82e427d138c7,Toyota,pink,motorcycle,5,5,7,false,16-11-2020,24,15,1
60fd483b5dcdf0f0f3698fa9,Honda,pink,car,2,2,4,false,13-1-2020,6,15,5
60fd483c0ebc82e427d138c8,Maserati,red,car,2,2,3,false,18-2-2020,15,22,2
60fd483d5dcdf0f0f3698faa,Toyota,green,motorcycle,4,4,5,false,18-1-2021,12,6,5
60fd483d0ebc82e427d138c9,Maserati,pink,car,1,1,5,false,2-12-2020,13,13,5
60fd483e5dcdf0f0f3698fab,Lamborghini,pink,car,1,1,5,true,25-3-2020,14,2,5
60fd483f0ebc82e427d138ca,Renault,yellow,motorcycle,4,4,5,false,1-2-2021,21,7,3
60fd48405dcdf0f0f3698fac,Renault,yellow,car,5,5,2,false,12-7-2021,23,10,4
60fd48400ebc82e427d138cb,Audi,white,car,3,3,1,false,6-7-2020,14,7,2
60fd48415dcdf0f0f3698fad,Honda,red,car,3,3,3,true,2-4-2020,7,12,2
60fd48420ebc82e427d138cc,Ford,blue,motorcycle,4,4,5,true,11-1-2020,4,7,2
60fd48435dcdf0f0f3698fae,BMW,blue,car,4,4,3,false,24-2-2020,15,17,3
60fd48440ebc82e427d138cd,Honda,yellow,car,4,4,1,false,23-4-2020,24,24,4
60fd48445dcdf0f0f3698faf,Maserati,green,car,4,4,7,false,23-2-2021,1,5,1
60fd48450ebc82e427d138ce,Maserati,blue,bus,2,2,1,false,7-3-2021,6,12,5
60fd48465dcdf0f0f3698fb0,Maserati,white,car,5,5,4,true,28-12-2020,11,16,2
60fd48470ebc82e427d138cf,Audi,yellow,motorcycle,1,1,4,false,1-5-2020,20,8,4
60fd48475dcdf0f0f3698fb1,Honda,blue,car,4,4,6,true,27-3-2021,8,6,3
60fd48480ebc82e427d138d0,Maserati,red,car,5,5,5,true,12-5-2021,14,13,2
60fd48495dcdf0f0f3698fb2,BMW,black,car,2,2,1,false,16-6-2021,1,1,3
60fd484a0ebc82e427d138d1,BMW,yellow,car,5,5,1,true,20-2-2020,6,23,4
60fd484a5dcdf0f0f3698fb3,BMW,pink,motorcycle,1,1,1,true,24-12-2020,1,18,2
60fd484b0ebc82e427d138d2,Ford,pink,car,5,5,7,true,2-4-2020,3,19,5
60fd484c5dcdf0f0f3698fb4,Audi,white,truck,3,3,3,false,26-5-2021,18,15,4
60fd484d0ebc82e427d138d3,Lamborghini,red,bus,4,4,1,false,14-3-2021,3,17,5
60fd484e5dcdf0f0f3698fb5,Honda,yellow,truck,5,5,3,false,2-10-2020,10,23,4
60fd484e0ebc82e427d138d4,Maserati,yellow,truck,1,1,2,false,21-5-2021,16,8,4
60fd484f5dcdf0f0f3698fb6,Toyota,red,car,3,3,1,false,10-5-2021,8,18,2
60fd48500ebc82e427d138d5,Maserati,yellow,car,1,1,3,true,23-3-2021,4,15,4
60fd48515dcdf0f0f3698fb7,BMW,pink,motorcycle,1,1,5,false,4-6-2020,18,16,3
60fd48510ebc82e427d138d6,Audi,black,motorcycle,1,1,5,true,17-3-2020,8,19,5
60fd48525dcdf0f0f3698fb8,Ford,green,car,2,2,5,false,8-4-2021,9,23,1
60fd48530ebc82e427d138d7,Audi,green,car,3,3,1,true,14-11-2020,21,4,1
60fd48545dcdf0f0f3698fb9,Maserati,white,car,2,2,1,false,24-5-2020,9,22,2
60fd48540ebc82e427d138d8,Renault,green,car,4,4,6,false,9-7-2020,2,5,1
60fd48555dcdf0f0f3698fba,Toyota,white,car,4,4,3,true,12-5-2021,12,20,2
60fd48560ebc82e427d138d9,Ford,pink,bus,2,2,2,false,25-1-2021,17,22,5
60fd48565dcdf0f0f3698fbb,Audi,pink,car,3,3,5,true,23-8-2020,12,24,5
60fd48570ebc82e427d138da,Renault,yellow,car,4,4,1,false,21-2-2021,24,4,4
60fd48585dcdf0f0f3698fbc,Honda,yellow,car,1,1,1,true,18-5-2021,14,3,4
60fd48590ebc82e427d138db,Toyota,red,car,1,1,6,true,13-12-2020,14,13,2
60fd48595dcdf0f0f3698fbd,Lamborghini,pink,car,3,3,5,true,16-5-2020,14,23,5
60fd485a0ebc82e427d138dc,Honda,yellow,car,1,1,1,false,29-9-2020,23,1,4
60fd485b5dcdf0f0f3698fbe,Lamborghini,black,car,3,3,1,true,18-1-2021,17,16,3
60fd485c0ebc82e427d138dd,Lamborghini,green,bus,2,2,6,false,1-1-2020,15,7,5
60fd485c5dcdf0f0f3698fbf,Ford,red,truck,3,3,1,false,5-2-2020,11,22,4
60fd485d0ebc82e427d138de,Maserati,pink,bus,1,1,2,false,22-10-2020,24,2,5
60fd485e5dcdf0f0f3698fc0,BMW,white,car,3,3,4,true,15-2-2021,7,7,2
60fd485f0ebc82e427d138df,Lamborghini,green,car,5,5,2,true,24-5-2021,13,10,1
60fd485f5dcdf0f0f3698fc1,Toyota,white,motorcycle,4,4,6,false,14-5-2021,7,21,2
60fd48600ebc82e427d138e0,Ford,yellow,motorcycle,2,2,1,false,20-12-2020,17,4,5
60fd48615dcdf0f0f3698fc2,Ford,white,car,4,4,6,true,9-7-2021,5,9,2
60fd48620ebc82e427d138e1,Audi,pink,motorcycle,2,2,5,false,13-2-2020,1,18,4
60fd48625dcdf0f0f3698fc3,Toyota,blue,truck,2,2,3,false,23-2-2020,24,11,4
60fd48630ebc82e427d138e2,Audi,black,car,4,4,6,false,22-1-2020,15,10,3
60fd48645dcdf0f0f3698fc4,Ford,pink,car,4,4,2,false,7-7-2021,3,13,5
60fd48650ebc82e427d138e3,Ford,black,car,1,1,2,false,15-2-2020,22,5,3
60fd48660ebc82e427d138e4,Ford,yellow,car,2,2,5,true,12-9-2020,8,18,4
60fd48675dcdf0f0f3698fc5,Renault,white,bus,2,2,3,false,6-7-2020,16,4,5
60fd48680ebc82e427d138e5,Maserati,pink,motorcycle,3,3,7,false,17-5-2020,20,13,5
60fd48685dcdf0f0f3698fc6,BMW,black,truck,5,5,6,false,25-12-2020,7,4,4
60fd48690ebc82e427d138e6,Maserati,green,motorcycle,2,2,7,true,4-2-2020,3,22,5
60fd486a5dcdf0f0f3698fc7,Honda,blue,car,5,5,2,true,19-7-2021,17,8,3
60fd486b0ebc82e427d138e7,BMW,black,bus,2,2,3,false,30-10-2020,21,15,5
60fd486b5dcdf0f0f3698fc8,Renault,pink,car,3,3,3,true,1-1-2021,20,1,5
60fd486b5dcdf0f0f3698fc9,Lamborghini,yellow,car,1,1,6,true,30-9-2020,21,13,4
60fd486c0ebc82e427d138e8,Toyota,white,car,5,5,5,false,2-8-2020,13,19,2
60fd486d5dcdf0f0f3698fca,Maserati,red,car,3,3,7,false,16-5-2020,23,4,2
60fd486d0ebc82e427d138e9,Ford,blue,car,1,1,1,false,24-2-2020,22,10,3
60fd486f5dcdf0f0f3698fcb,Audi,green,car,1,1,5,false,3-8-2020,14,8,1
60fd486f0ebc82e427d138ea,Maserati,black,car,4,4,3,false,28-7-2020,5,6,3
60fd48705dcdf0f0f3698fcc,Audi,red,motorcycle,1,1,5,false,5-1-2020,20,13,2
60fd48710ebc82e427d138eb,Renault,yellow,car,3,3,6,false,11-9-2020,18,8,4
60fd48725dcdf0f0f3698fcd,Audi,red,motorcycle,5,5,5,false,18-3-2021,21,12,4
60fd48720ebc82e427d138ec,Renault,pink,car,4,4,1,false,12-10-2020,8,10,5
60fd48735dcdf0f0f3698fce,Toyota,black,bus,4,4,3,false,12-4-2021,1,1,5
60fd48740ebc82e427d138ed,Audi,red,car,3,3,2,false,28-4-2021,10,16,2
60fd48755dcdf0f0f3698fcf,Lamborghini,green,car,4,4,7,true,11-5-2021,5,24,1
60fd48750ebc82e427d138ee,Renault,black,truck,3,3,5,false,10-1-2020,17,18,4
60fd48765dcdf0f0f3698fd0,Audi,black,car,2,2,1,false,9-5-2020,13,14,3
60fd48770ebc82e427d138ef,Maserati,red,car,2,2,6,false,4-1-2021,18,10,2
60fd48785dcdf0f0f3698fd1,Maserati,black,car,3,3,7,true,7-3-2020,4,15,3
60fd48780ebc82e427d138f0,BMW,white,car,4,4,2,true,4-5-2021,21,15,2
60fd48795dcdf0f0f3698fd2,Renault,black,car,4,4,7,false,22-5-2020,13,23,3
60fd487a0ebc82e427d138f1,Honda,yellow,car,4,4,3,false,8-9-2020,3,11,4
60fd487b5dcdf0f0f3698fd3,Honda,white,truck,1,1,1,false,30-10-2020,19,3,4
60fd487b0ebc82e427d138f2,Ford,yellow,car,1,1,1,true,6-1-2021,13,4,4
60fd487c5dcdf0f0f3698fd4,Honda,black,bus,3,3,4,false,15-2-2021,23,8,5
60fd487d0ebc82e427d138f3,Renault,blue,bus,3,3,2,false,13-7-2021,3,18,5
60fd487e5dcdf0f0f3698fd5,BMW,green,car,4,4,7,true,29-3-2020,9,24,1
60fd487e0ebc82e427d138f4,Renault,pink,car,2,2,2,true,14-2-2021,12,6,5
60fd487f5dcdf0f0f3698fd6,Honda,white,car,5,5,7,true,24-3-2021,14,6,2
60fd48800ebc82e427d138f5,BMW,pink,car,1,1,4,true,3-9-2020,11,16,5
60fd48815dcdf0f0f3698fd7,Toyota,pink,car,3,3,5,true,16-2-2020,15,21,5
60fd48810ebc82e427d138f6,Lamborghini,yellow,car,4,4,6,true,30-3-2020,17,14,4
60fd48825dcdf0f0f3698fd8,Renault,green,bus,5,5,6,false,19-11-2020,11,24,5
60fd48830ebc82e427d138f7,Honda,yellow,truck,1,1,4,false,5-1-2021,12,17,4
60fd48845dcdf0f0f3698fd9,Renault,green,motorcycle,3,3,5,true,1-11-2020,3,5,5
60fd48840ebc82e427d138f8,BMW,green,car,3,3,3,false,25-11-2020,19,23,1
60fd48855dcdf0f0f3698fda,Toyota,pink,car,4,4,1,false,28-2-2020,17,23,5
60fd48860ebc82e427d138f9,Maserati,white,car,2,2,7,false,24-2-2020,7,9,2
60fd48875dcdf0f0f3698fdb,Renault,pink,car,3,3,5,false,2-10-2020,6,2,5
60fd48870ebc82e427d138fa,Renault,yellow,bus,5,5,6,false,1-11-2020,15,24,5
60fd48885dcdf0f0f3698fdc,Honda,white,car,3,3,6,true,28-6-2020,13,23,2
60fd48890ebc82e427d138fb,Toyota,pink,motorcycle,4,4,2,false,13-4-2020,18,5,3
60fd488a5dcdf0f0f3698fdd,Ford,blue,car,1,1,4,false,18-3-2021,9,21,3
60fd488a0ebc82e427d138fc,Toyota,red,motorcycle,4,4,5,false,28-5-2020,2,24,1
60fd488b5dcdf0f0f3698fde,Audi,pink,car,3,3,2,true,2-10-2020,1,13,5
60fd488c0ebc82e427d138fd,Honda,black,motorcycle,5,5,7,true,7-1-2021,22,20,3
60fd488d5dcdf0f0f3698fdf,Ford,green,car,5,5,3,true,27-3-2020,16,24,1
60fd488d0ebc82e427d138fe,Audi,red,bus,1,1,6,false,11-3-2020,10,6,5
60fd488e5dcdf0f0f3698fe0,Audi,green,motorcycle,2,2,6,true,6-4-2021,3,12,5
60fd488f0ebc82e427d138ff,BMW,white,car,2,2,7,false,22-4-2020,12,17,2
60fd48905dcdf0f0f3698fe1,Toyota,red,motorcycle,1,1,3,false,12-12-2020,21,7,5
60fd48910ebc82e427d13900,BMW,black,bus,3,3,4,false,17-9-2020,18,17,5
60fd48915dcdf0f0f3698fe2,Ford,blue,car,2,2,6,false,28-6-2021,18,15,3
60fd48920ebc82e427d13901,Renault,black,car,2,2,3,true,20-6-2021,24,16,3
60fd48935dcdf0f0f3698fe3,Audi,pink,motorcycle,3,3,5,true,26-12-2020,23,14,2
60fd48940ebc82e427d13902,Audi,white,bus,1,1,3,false,31-8-2020,11,9,5
60fd48945dcdf0f0f3698fe4,Lamborghini,white,car,2,2,1,false,29-9-2020,4,7,2
60fd48950ebc82e427d13903,Maserati,blue,car,3,3,3,false,20-8-2020,12,20,3
60fd48965dcdf0f0f3698fe5,Toyota,green,bus,5,5,1,false,19-3-2021,24,14,5
60fd48970ebc82e427d13904,Renault,yellow,car,5,5,3,false,18-11-2020,10,20,4
60fd48975dcdf0f0f3698fe6,Renault,white,truck,2,2,1,false,17-2-2021,17,17,4
60fd48980ebc82e427d13905,BMW,blue,car,4,4,4,true,18-3-2020,7,13,3
60fd48995dcdf0f0f3698fe7,Audi,red,car,1,1,3,true,11-2-2021,15,19,2
60fd489a0ebc82e427d13906,Maserati,pink,car,2,2,1,true,15-7-2020,13,3,5
60fd489a5dcdf0f0f3698fe8,BMW,white,truck,1,1,3,false,11-1-2021,21,22,4
60fd489b0ebc82e427d13907,BMW,black,car,5,5,3,false,10-2-2020,9,17,3
60fd489c5dcdf0f0f3698fe9,Toyota,red,car,5,5,6,true,24-5-2020,12,15,2
60fd489d0ebc82e427d13908,Toyota,red,car,2,2,7,false,4-2-2021,14,23,2
60fd489e5dcdf0f0f3698fea,Lamborghini,red,car,4,4,3,false,19-10-2020,24,22,2
60fd489e0ebc82e427d13909,Renault,white,car,5,5,4,true,29-1-2021,16,15,2
60fd489f5dcdf0f0f3698feb,Honda,blue,truck,3,3,6,false,19-1-2020,14,10,4
60fd48a20ebc82e427d1390a,Ford,black,car,3,3,3,false,20-1-2021,11,1,3
60fd48a15dcdf0f0f3698fec,BMW,yellow,car,1,1,4,true,18-7-2021,16,7,4
60fd48a20ebc82e427d1390b,Lamborghini,yellow,motorcycle,5,5,7,true,29-6-2020,7,11,4
60fd48a25dcdf0f0f3698fed,Lamborghini,white,car,4,4,4,false,2-5-2020,23,7,2
60fd48a20ebc82e427d1390c,Renault,green,car,2,2,5,true,27-6-2021,22,6,1
60fd48a35dcdf0f0f3698fee,BMW,yellow,car,1,1,6,false,12-6-2021,9,13,4
60fd48a40ebc82e427d1390d,Renault,white,car,5,5,1,true,27-10-2020,2,22,2
60fd48a55dcdf0f0f3698fef,BMW,green,bus,4,4,2,false,20-3-2021,13,17,5
60fd48a50ebc82e427d1390e,Audi,white,car,4,4,1,true,26-4-2021,21,3,2
60fd48a65dcdf0f0f3698ff0,Maserati,black,car,2,2,6,false,17-8-2020,17,17,3
60fd48a70ebc82e427d1390f,Toyota,blue,truck,3,3,2,false,8-4-2021,23,2,4
60fd48a85dcdf0f0f3698ff1,Maserati,white,motorcycle,2,2,1,false,20-4-2020,24,12,5
60fd48a80ebc82e427d13910,Renault,red,bus,1,1,3,false,19-7-2021,5,17,5
60fd48a95dcdf0f0f3698ff2,Toyota,green,car,1,1,2,true,17-7-2020,9,13,1
60fd48aa0ebc82e427d13911,Maserati,pink,bus,2,2,4,false,12-6-2021,18,20,5
60fd48ab5dcdf0f0f3698ff3,Ford,red,bus,5,5,3,false,24-11-2020,1,18,5
60fd48ab0ebc82e427d13912,Ford,blue,car,1,1,3,true,21-7-2020,5,4,3
60fd48ac5dcdf0f0f3698ff4,Lamborghini,pink,car,2,2,5,false,7-5-2020,24,2,5
60fd48ad0ebc82e427d13913,Lamborghini,white,motorcycle,4,4,1,false,22-3-2021,4,4,1
60fd48ae5dcdf0f0f3698ff5,Maserati,black,car,5,5,7,false,30-6-2020,3,19,3
60fd48ae0ebc82e427d13914,Lamborghini,green,car,5,5,7,false,8-1-2021,1,15,1
60fd48af5dcdf0f0f3698ff6,BMW,green,car,5,5,3,true,3-10-2020,8,8,1
60fd48b00ebc82e427d13915,BMW,green,car,5,5,2,false,23-9-2020,14,20,1
60fd48b15dcdf0f0f3698ff7,Lamborghini,yellow,car,3,3,7,true,16-8-2020,5,14,4
60fd48b10ebc82e427d13916,Maserati,black,car,5,5,6,true,13-9-2020,24,20,3
60fd48b25dcdf0f0f3698ff8,Toyota,black,bus,2,2,2,false,30-1-2020,17,11,5
60fd48b30ebc82e427d13917,Maserati,pink,car,5,5,7,false,22-7-2021,21,9,5
60fd48b45dcdf0f0f3698ff9,Audi,white,car,2,2,2,true,17-8-2020,10,20,2
60fd48b40ebc82e427d13918,Renault,pink,car,3,3,5,false,12-12-2020,18,6,5
60fd48b55dcdf0f0f3698ffa,Renault,red,car,4,4,7,true,13-4-2020,9,1,2
60fd48b60ebc82e427d13919,Honda,green,car,4,4,3,false,17-5-2020,10,14,1
60fd48b75dcdf0f0f3698ffb,BMW,black,car,1,1,6,true,15-4-2020,12,8,3
60fd48b70ebc82e427d1391a,Audi,black,motorcycle,4,4,4,true,3-2-2020,2,19,3
60fd48b85dcdf0f0f3698ffc,Renault,pink,truck,4,4,1,false,4-8-2020,9,6,4
60fd48b90ebc82e427d1391b,BMW,yellow,car,3,3,4,true,5-2-2020,15,7,4
60fd48ba5dcdf0f0f3698ffd,Toyota,yellow,car,4,4,2,true,6-3-2020,9,2,4
60fd48bb0ebc82e427d1391c,Ford,white,motorcycle,5,5,3,false,19-4-2021,13,7,1
60fd48bb5dcdf0f0f3698ffe,Renault,red,car,2,2,4,true,19-10-2020,9,15,2
